Unnamed: 0.1,Unnamed: 0,id,title,author,issue,volume,venue,page,pub_date,type,publisher,editor,omid,langdetect,langdetect_prob,langid,langid_prob,overall,winner
4267331,4267331,omid:br/0670436587 doi:10.1177/0284185120901505 pmid:32013542,Impact Of Volume Calculation Formulae On Volume Estimation Accuracy Of Different Shaped Objects: An In Vitro Ultrasound And CT Study,"Kodikara, Iroshani [omid:ra/0617045030 orcid:0000-0001-8534-4571]; Gamage, Dhanusha [omid:ra/06701219215]; Abeysekara, Iroshini [omid:ra/06701219216]; Ilayperuma, Isurani [omid:ra/06701219217]",10,61.0,Acta Radiologica [omid:br/06109360 issn:0284-1851 issn:1600-0455],1414-1420,2020-02-03,journal article,Sage Publications [omid:ra/0610116008 crossref:179],,omid:br/0670436587,en,0.9999966769033418,es,0.4943923354148865,en,langdetect
5980648,5980648,omid:br/06604294965 doi:10.34007/jehss.v4i1.536,Strategi Komunikasi Keluarga Dalam Mengatasi Stress Belajar Online Anak Masa Pandemi Covid-19 Di Desa Sei Rotan,Azizah Hanum [omid:ra/066012110992]; Cut Alma Nuraflah [omid:ra/066012110993]; Muya Syaroh Iwanda Lubis [omid:ra/066012110994 orcid:0000-0003-0840-1688],,,,,2021-06-24,journal article,Mahesa Research Institute [omid:ra/0660115574 crossref:19914],,omid:br/06604294965,id,0.9999951001250564,id,0.931337594985962,id,langdetect
11140332,11140332,omid:br/062103854234 doi:10.5281/zenodo.2627787,"FIGURE 5 In Further Notes On The Sri Lankan Uropeltid Snakes Rhinophis Saffragamus (Kelaart, 1853) And Uropeltis Ruhunae Deraniyagala, 1954",Pyron Robert Alexander [omid:ra/0621010892360]; Somaweera Ruchira [omid:ra/0621010892361],,,,,2019-02-26,dataset,Zenodo [omid:ra/0621010892362],,omid:br/062103854234,en,0.7142851555746046,en,0.9051028490066528,en,langid
2827820,2827820,omid:br/062302650374 doi:10.1515/mosr-2020-0008,The Use Of Cause-Related Marketing To Build Good Corporate Reputation,"Šontaitė-Petkevičienė, Miglė [omid:ra/062307501808]; Grigaliūnaitė, Rūta [omid:ra/062307501809]",1,83,Management Of Organizations: Systematic Research [omid:br/062302650600 issn:1392-1142 issn:2335-8750],127-141,2020-06-01,journal article,Walter De Gruyter GmbH [omid:ra/0610116054 crossref:374],,omid:br/062302650374,en,0.9999942574928796,en,0.9999891519546508,en,langdetect
5816503,5816503,omid:br/0630583999 doi:10.1088/1742-6596/1370/1/012050,Study Of High-Temperature Oxidation Of The Claddings Of Tolerant Fuel Elements Of VVER-type Reactor,"Polunin, K K [omid:ra/06301721885]; Urusov, A A [omid:ra/06301721886]; Bazyuk, S S [omid:ra/06301721887]; Kiselev, D S [omid:ra/06301721888]; Kuzma-Kichta, Yu A [omid:ra/06301721889]",1.0,1370.0,Journal Of Physics: Conference Series [omid:br/061011806 doi:10.1088/issn.1742-6596 issn:1742-6588 issn:1742-6596],012050-012050,2019-11-01,journal article,Iop Publishing [omid:ra/0610116040 crossref:266],,omid:br/0630583999,en,0.9999966170563992,en,0.9999991655349731,en,langid
230419,230419,omid:br/06204357935 doi:10.3390/math11143089,Markov-Modulated On–Off Processes In IP Traffic Modeling,"Bachratá, Katarína [omid:ra/061074944 orcid:0000-0002-5510-5585]; Kontsek, Martin [omid:ra/062012086857 orcid:0000-0001-8115-7103]; Smiesko, Juraj [omid:ra/062012086858 orcid:0000-0002-5635-2350]",14,11.0,Mathematics [omid:br/068046256 issn:2227-7390],3089-3089,2023-07-13,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06204357935,en,0.9999963745546396,en,0.986564040184021,en,langdetect
3186840,3186840,omid:br/06201607326 doi:10.31053/1853.0605.v77.n3.28561,Efectos Psicológicos De La Pandemia COVID-19 En La Población General De Argentina,"Alomo, Martín [omid:ra/06204845460]; Gagliardi, Georgina [omid:ra/06204845461]; Peloche, Sebastian [omid:ra/06204845462]; Somers, Eugenia [omid:ra/06204845463]; Alzina, Pilar [omid:ra/06204845464]; Prokopez, Cintia R. [omid:ra/06204845465]",3,77.0,Revista De La Facultad De Ciencias Médicas De Córdoba [omid:br/06201607831 issn:1853-0605 issn:0014-6722],176-181,2020-08-25,journal article,Universidad Nacional De Cordoba [omid:ra/0630115275 crossref:12333],,omid:br/06201607326,es,0.9999950687569588,es,1.0,es,langid
1448426,1448426,omid:br/0680980258 doi:10.3389/fitd.2022.898814,In Silico Docking Of Nematode β-Tubulins With Benzimidazoles Points To Gene Expression And Orthologue Variation As Factors In Anthelmintic Resistance,"Jones, Ben P. [omid:ra/06802876818]; Van Vliet, Arnoud H. M. [omid:ra/06802876819]; LaCourse, E. James [omid:ra/06802876820]; Betson, Martha [omid:ra/06802876821]",,3.0,Frontiers In Tropical Diseases [omid:br/0680981371 issn:2673-7515],,2022-06-21,journal article,Frontiers Media Sa [omid:ra/0610116108 crossref:1965],,omid:br/0680980258,en,0.9999955689188672,en,0.9991021156311036,en,langdetect
10099082,10099082,omid:br/06180146369 doi:10.1186/s12872-021-02017-2 pmid:33888070,The Death Risk Factors Of Patients Undergoing Re-Exploration For Bleeding Or Tamponade After Isolated Off-Pump Coronary Artery Bypass Grafting: A Case–Control Study,"Luan, Tongxiao [omid:ra/06180364026]; Zhuang, Yingzhu [omid:ra/06180364027]; Nie, Weihong [omid:ra/06180364028]; Yang, Sumin [omid:ra/06180364029]; Wu, Yuhui [omid:ra/06180364030]; Wang, Rongmei [omid:ra/06180364031]; Dai, Yunyan [omid:ra/06180364032]; Zhang, Hong [omid:ra/06180364033]",1,21,BMC Cardiovascular Disorders [omid:br/06202646 issn:1471-2261],,2021-04-22,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/06180146369,en,0.9999948859711736,en,1.0,en,langid
1819620,1819620,omid:br/062102634454 doi:10.1515/bd-2019-0103,Nicht Nicht Schreiben,"Jochum, Uwe [omid:ra/062107613332]",12,53.0,Bibliotheksdienst [omid:br/062102635254 issn:2194-9646 issn:0006-1972],732-741,2019-11-01,journal article,Walter De Gruyter GmbH [omid:ra/0610116054 crossref:374],,omid:br/062102634454,de,0.9999978600880844,de,0.9999747276306152,de,langdetect
6120705,6120705,omid:br/0616071271 doi:10.1214/19-aop1354,Heavy Bernoulli-percolation Clusters Are Indistinguishable,"Tang, Pengfei [omid:ra/06160125739]",6,47.0,The Annals Of Probability [omid:br/06401129 issn:0091-1798],,2019-11-01,journal article,Institute Of Mathematical Statistics [omid:ra/0610116016 crossref:108],,omid:br/0616071271,en,0.9999938740142746,en,0.8963931202888489,en,langdetect
7754282,7754282,omid:br/06901532595 doi:10.36253/substantia-1181,First Steps: Synthetic Ammonia In The United States,"Travis, Anthony Stewart [omid:ra/06904548628]",2,5.0,Substantia [omid:br/06901533599 issn:2532-3997],55-77,2021-09-09,journal article,Firenze University Press [omid:ra/0610116459 crossref:21822],,omid:br/06901532595,en,0.999996937673716,en,0.9999977350234984,en,langid
161420,161420,omid:br/061301391827 pmid:31893853 doi:10.1063/1.5099512,Fabrication Of Porous Emitters For Ionic Liquid Ion Source By Wire Electrical Discharge Machining Combined With Electrochemical Etching,"Liu, Xinyu [omid:ra/06210109311 orcid:0000-0001-9443-9652]; He, Weiguo [omid:ra/061304179623]; Kang, Xiaoming [omid:ra/061304179624]; Xu, Mingming [omid:ra/061304179625]",12,90,Review Of Scientific Instruments [omid:br/0623034124 issn:1089-7623 issn:0034-6748],123304-123304,2019-12-01,journal article,Aip Publishing [omid:ra/0610116172 crossref:317],,omid:br/061301391827,en,0.999997235791838,en,1.0,en,langid
5076368,5076368,omid:br/06204289875 doi:10.20944/preprints202007.0750.v1,Model-based Estimation Of Amazonian Forests Recovery Time After Drought And Fire Events,"Collalti, Alessio [omid:ra/061041563 orcid:0000-0002-4980-8487]; Andre R. Rech [omid:ra/062011822149 orcid:0000-0003-4685-7483]; Bruno De Faria [omid:ra/062011822150 orcid:0000-0002-8560-0034]; Camille Piponiot [omid:ra/062011822151]; Gina Marano [omid:ra/062011822152 orcid:0000-0003-2600-984X]; Ludmila Rattis [omid:ra/062011822153]",,,,,2020-07-31,,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06204289875,en,0.9999949412302384,en,0.9999992847442628,en,langid
1592752,1592752,omid:br/061803902034 doi:10.1093/cpe/bzad006,Universal Basic Income In Historical Perspective,"Dean, Hartley [omid:ra/0618010879025]",1,42.0,Contributions To Political Economy [omid:br/0612020779 issn:1464-3588 issn:0277-5921],251-254,2023-03-16,journal article,Oxford University Press (Oup) [omid:ra/0610116027 crossref:286],,omid:br/061803902034,en,0.99999585268437,en,0.9826062917709352,en,langdetect
9862839,9862839,omid:br/062201505756 doi:10.52123/1994-2370-2021-222,Analysis Of The Effectiveness Of The Application Of Professional Knowledge And Competencies Of Graduates Of Foreign Universities In Kazakhstan In The Context Of Intellectual Migration,"Bokayev, Baurzhan [omid:ra/062204511199]; Kaimoldiyev, Azat [omid:ra/062204511200]",2-77,,Public Administration And Civil Service [omid:br/062201505886 issn:1994-2370],95-108,2021-06-29,journal article,Academy Of Public Administration Under The President Of The Republic Of Kazakhstan [omid:ra/062204511168 crossref:29764],,omid:br/062201505756,en,0.999995386546971,en,1.0,en,langid
1965976,1965976,omid:br/06101763239 doi:10.3390/pharmaceutics13081107 pmid:34452071,Emulgel Loaded With Flaxseed Extracts As New Therapeutic Approach In Wound Treatment,"Pagano, Cinzia [omid:ra/06305710 orcid:0000-0003-0827-9299]; Baiocchi, Claudio [omid:ra/06105249039]; Beccari, Tommaso [omid:ra/0619026128 orcid:0000-0001-9637-6579]; Blasi, Francesca [omid:ra/0612013113 orcid:0000-0002-1902-2686]; Cossignani, Lina [omid:ra/0614013395 orcid:0000-0003-3433-604X]; Ceccarini, Maria Rachele [omid:ra/067018047 orcid:0000-0002-5344-4890]; Orabona, Ciriana [omid:ra/061408846 orcid:0000-0003-3113-0572]; Orecchini, Elena [omid:ra/06105249040]; Di Raimo, Enrico [omid:ra/06105249041]; Primavilla, Sara [omid:ra/0614028207 orcid:0000-0002-5711-3685]; Salvini, Laura [omid:ra/06105249042]; Di Michele, Alessandro [omid:ra/06705094 orcid:0000-0002-0357-2608]; Perioli, Luana [omid:ra/06305518 orcid:0000-0003-3890-3283]; Ricci, Maurizio [omid:ra/06305883 orcid:0000-0002-3373-9771]",8,13.0,Pharmaceutics [omid:br/068043612 doi:10.3390/pharmaceutics issn:1999-4923],1107-1107,2021-07-21,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06101763239,en,0.9999968973517686,en,1.0,en,langid
1730071,1730071,omid:br/06230445992 doi:10.1128/jcm.01275-19 pmid:31723011,Diagnostic Value Of Detection Of Pregenomic RNA In Sera Of Hepatitis B Virus-Infected Patients With Different Clinical Outcomes,"Lin, Ni [omid:ra/062301243014]; Ye, Aizhu [omid:ra/062301243015]; Lin, Jinpiao [omid:ra/062301243016]; Liu, Can [omid:ra/062301243017]; Huang, Jinlan [omid:ra/062301243018]; Fu, Ya [omid:ra/062301243019]; Wu, Songhang [omid:ra/062301243020]; Xu, Siyi [omid:ra/062301243021]; Wang, Long [omid:ra/062301243022]; Ou, Qishui [omid:ra/062301243023]",2,58.0,Journal Of Clinical Microbiology [omid:br/06209115 issn:1098-660X issn:0095-1137],,2020-01-28,journal article,American Society For Microbiology [omid:ra/0610116024 crossref:235],"Loeffelholz, Michael J. [omid:ra/062301243024]",omid:br/06230445992,en,0.9999980739773002,en,0.9999946355819702,en,langdetect
